Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Direction (deg.),Wind Speed Maximum (mph),"Intermittent/Shot Snow ("")"
2018-09-08 08:00,10.08,42.36,99.9,,2.526,95.0,9.39,52.04
2018-09-08 07:00,10.09,41.99,100.0,,3.31,110.8,11.14,51.91
2018-09-08 06:00,10.1,42.11,99.9,,4.482,74.93,16.58,51.64
2018-09-08 05:00,10.11,42.36,99.9,,4.516,43.52,14.11,51.24
2018-09-08 04:00,10.12,43.21,98.9,,3.406,120.9,14.91,50.23
2018-09-08 03:00,10.12,43.82,96.9,,2.79,143.0,12.61,49.77
2018-09-08 02:00,10.13,43.2,96.7,,2.907,70.96,10.69,49.43
2018-09-08 01:00,10.14,44.3,92.5,,4.371,24.14,14.37,48.22
2018-09-08 00:00,10.15,44.3,92.2,,4.966,47.03,13.82,46.15
2018-09-07 23:00,10.15,45.15,83.6,,6.363,32.8,17.44,44.2
2018-09-07 22:00,10.17,45.27,84.1,,6.622,19.07,19.39,42.4
2018-09-07 21:00,10.19,46.86,79.02,,5.584,338.4,27.8,41.32
2018-09-07 20:00,10.22,46.86,93.0,,2.733,81.4,11.2,41.99
2018-09-07 19:00,10.26,48.21,89.6,,3.442,24.92,17.88,45.14
2018-09-07 18:00,10.31,49.8,87.5,,5.474,15.7,14.11,43.94
2018-09-07 17:00,10.37,53.84,69.22,,4.014,36.64,13.15,43.53
2018-09-07 16:00,10.48,57.64,57.92,,4.416,41.21,13.65,42.06
2018-09-07 15:00,10.64,61.32,43.08,,3.183,34.53,8.91,40.19
2018-09-07 14:00,10.84,63.89,36.28,,2.267,34.4,7.35,37.71
2018-09-07 13:00,11.0,63.53,32.81,,3.743,99.4,12.84,34.56
2018-09-07 12:00,11.09,62.8,40.98,,3.027,71.61,12.67,33.35
2018-09-07 11:00,11.14,61.95,35.33,,4.318,192.9,17.68,32.48
2018-09-07 10:00,11.17,60.48,38.94,,3.44,182.4,11.45,32.95
2018-09-07 09:00,11.19,59.5,51.6,,3.214,179.5,7.57,40.72
2018-09-07 08:00,11.21,56.19,50.51,,3.189,190.9,8.68,48.83
2018-09-07 07:00,11.22,53.86,61.95,,2.181,16.79,6.63,39.58
2018-09-07 06:00,11.23,52.51,64.26,,2.793,64.95,8.27,38.91
2018-09-07 05:00,11.24,52.02,66.17,,3.261,71.1,8.36,37.64
2018-09-07 04:00,11.25,52.02,63.51,,4.322,110.9,11.94,37.77
2018-09-07 03:00,11.27,51.9,62.9,,4.629,83.1,11.69,37.1
2018-09-07 02:00,11.27,52.26,63.1,,2.89,46.6,9.18,36.84
2018-09-07 01:00,11.28,53.37,59.77,,2.158,55.72,6.88,36.03
2018-09-07 00:00,11.29,53.97,55.75,,2.169,53.65,8.62,34.96
2018-09-06 23:00,11.29,53.97,53.97,,5.367,345.4,10.5,34.69
2018-09-06 22:00,11.3,54.82,51.32,,4.398,315.1,10.4,33.02
2018-09-06 21:00,11.31,55.93,46.15,,4.088,349.1,9.27,32.02
2018-09-06 20:00,11.31,56.66,42.95,,4.222,342.2,9.8,30.01
2018-09-06 19:00,11.32,58.62,45.19,,2.987,348.1,10.21,26.66
2018-09-06 18:00,11.33,59.97,47.98,,2.22,313.5,9.61,24.65
2018-09-06 17:00,11.33,61.93,46.96,,2.322,339.2,7.97,21.43
2018-09-06 16:00,11.33,64.75,43.56,,2.409,27.52,7.39,19.49
2018-09-06 15:00,11.34,64.26,43.9,,2.774,4.985,9.78,16.08
2018-09-06 14:00,11.34,67.2,40.56,,1.89,89.1,6.74,12.33
2018-09-06 13:00,11.34,68.06,39.14,,2.13,152.8,8.68,7.972
2018-09-06 12:00,11.35,67.93,36.21,,3.206,190.4,8.57,3.15
2018-09-06 11:00,11.35,66.59,36.28,,2.947,177.8,10.61,-1.003
2018-09-06 10:00,11.36,65.12,36.82,,2.384,145.9,7.48,-5.694
2018-09-06 09:00,11.36,64.03,37.71,,1.456,140.3,5.22,-2.751
2018-09-06 08:00,11.37,61.95,38.26,,1.294,126.2,4.88,14.4
2018-09-06 07:00,11.37,60.23,38.67,,2.109,191.7,5.78,9.17
2018-09-06 06:00,11.38,58.27,38.33,,2.21,33.53,6.8,4.081
2018-09-06 05:00,11.38,57.9,32.74,,6.008,185.4,9.55,2.674
2018-09-06 04:00,11.38,58.52,28.93,,7.68,172.9,12.17,0.732
2018-09-06 03:00,11.39,59.13,27.23,,10.06,174.5,12.66,-2.885
2018-09-06 02:00,11.39,59.74,26.89,,9.07,179.7,12.62,-5.029
2018-09-06 01:00,11.4,59.74,27.3,,6.955,151.3,9.63,-6.368
2018-09-06 00:00,11.4,59.86,26.96,,7.09,143.0,9.22,-8.51
2018-09-05 23:00,11.4,59.37,28.66,,6.953,142.6,10.25,-10.12
2018-09-05 22:00,11.41,58.88,31.99,,7.231,148.0,9.9,-11.86
2018-09-05 21:00,11.41,59.61,37.85,,6.23,125.0,9.7,-14.27
2018-09-05 20:00,11.41,60.22,42.27,,4.756,11.15,8.17,-16.54
2018-09-05 19:00,11.42,58.88,46.97,,5.137,324.0,8.08,-19.69
2018-09-05 18:00,11.42,61.57,38.6,,3.894,316.5,6.72,-23.58
2018-09-05 17:00,11.42,64.52,30.56,,2.223,162.3,5.23,-30.08
2018-09-05 16:00,11.43,66.6,26.14,,4.824,169.7,11.9,-35.77
2018-09-05 15:00,11.43,66.97,24.78,,6.878,164.9,15.63,-38.86
2018-09-05 14:00,11.43,65.62,22.06,,8.99,172.2,15.14,-40.8
2018-09-05 13:00,11.43,64.03,26.07,,8.26,168.0,15.5,-42.07
2018-09-05 12:00,11.44,62.07,25.53,,9.15,165.6,15.59,-42.87
2018-09-05 11:00,11.44,60.11,29.95,,7.558,163.4,12.94,-43.68
2018-09-05 10:00,11.44,58.41,30.23,,8.84,131.2,15.15,-45.3
2018-09-05 09:00,11.45,56.57,31.32,,9.53,130.0,15.86,-51.4
2018-09-05 08:00,11.45,55.1,31.25,,9.1,125.8,15.17,-50.66
2018-09-05 07:00,11.46,53.88,31.11,,8.2,116.6,14.17,-43.83
2018-09-05 06:00,11.46,52.9,30.91,,8.33,107.4,13.82,-41.01
2018-09-05 05:00,11.46,51.67,39.63,,8.67,117.2,12.83,-42.09
2018-09-05 04:00,11.47,52.16,39.63,,8.86,117.2,13.6,-41.42
2018-09-05 03:00,11.47,52.16,39.56,,8.36,116.6,12.82,-40.48
2018-09-05 02:00,11.47,52.52,40.03,,8.8,118.8,12.62,-40.21
2018-09-05 01:00,11.48,52.64,40.44,,9.31,125.0,13.87,-39.93
2018-09-05 00:00,11.48,52.76,41.12,,8.54,132.0,12.53,-39.39
2018-09-04 23:00,11.48,52.51,43.7,,8.82,135.3,12.97,-39.73
2018-09-04 22:00,11.49,53.12,45.47,,9.2,129.5,15.04,-40.2
2018-09-04 21:00,11.49,54.1,44.59,,7.757,126.2,14.14,-41.0
2018-09-04 20:00,11.49,54.47,51.46,,5.537,37.01,9.77,-42.41
2018-09-04 19:00,11.49,52.76,71.48,,4.534,328.0,9.69,-43.88
2018-09-04 18:00,11.5,54.96,62.7,,3.492,312.9,9.33,-45.02
2018-09-04 17:00,11.5,56.68,54.19,,4.264,320.7,9.11,-45.02
2018-09-04 16:00,11.5,59.25,40.78,,2.257,218.8,7.24,-46.22
2018-09-04 15:00,11.5,60.6,34.1,,4.654,167.6,10.37,-48.1
2018-09-04 14:00,11.5,60.23,37.03,,5.124,164.6,11.06,-48.37
2018-09-04 13:00,11.51,57.17,37.3,,6.176,151.6,13.02,-48.1
2018-09-04 12:00,11.51,56.8,42.48,,7.124,168.6,14.17,-48.23
2018-09-04 11:00,11.51,55.09,46.97,,6.464,155.1,12.73,-47.36
2018-09-04 10:00,11.51,52.26,46.22,,10.46,156.7,17.53,-49.03
2018-09-04 09:00,11.52,51.16,46.56,,11.8,137.5,18.56,-62.37
2018-09-04 08:00,11.52,49.59,51.34,,10.86,139.3,18.18,-83.7
2018-09-04 07:00,11.52,48.85,53.04,,10.3,143.2,14.79,-86.1
2018-09-04 06:00,11.52,47.26,57.33,,10.54,143.4,15.23,-82.2
2018-09-04 05:00,11.53,47.01,57.87,,10.15,142.1,14.75,-84.6
2018-09-04 04:00,11.53,46.89,60.32,,8.04,129.1,13.13,-86.3
2018-09-04 03:00,11.54,47.14,60.8,,6.752,126.1,10.84,-88.2
2018-09-04 02:00,11.54,46.65,67.34,,5.294,112.2,10.03,-90.8
2018-09-04 01:00,11.55,44.68,81.5,,7.222,341.1,13.26,-92.5
2018-09-04 00:00,11.55,43.46,89.5,,8.32,335.1,12.6,-90.3
2018-09-03 23:00,11.56,42.6,93.9,,5.595,339.5,13.71,-87.3
2018-09-03 22:00,11.56,42.97,92.3,,4.792,341.0,11.84,-84.5
2018-09-03 21:00,11.56,43.83,88.1,,3.542,343.7,11.06,-81.5
2018-09-03 20:00,11.57,45.17,81.8,,2.105,300.6,7.44,-79.47
2018-09-03 19:00,11.57,46.28,77.82,,3.672,327.2,7.99,-78.93
2018-09-03 18:00,11.58,47.26,72.37,,5.663,329.4,11.59,-79.54
2018-09-03 17:00,11.58,47.87,72.51,,3.547,6.569,10.96,-82.3
2018-09-03 16:00,11.59,48.85,68.9,,3.297,358.4,13.73,-84.1
2018-09-03 15:00,11.59,49.83,66.66,,4.323,9.84,11.31,-85.4
2018-09-03 14:00,11.6,49.71,64.0,,4.137,19.84,10.63,-87.0
2018-09-03 13:00,11.6,49.22,62.09,,4.578,21.46,12.75,-89.3
2018-09-03 12:00,11.61,47.99,63.66,,3.432,0.461,9.79,-92.1
2018-09-03 11:00,11.61,47.14,74.01,,3.249,18.8,9.0,-96.9
2018-09-03 10:00,11.62,45.66,78.77,,2.685,36.79,10.57,-100.3
2018-09-03 09:00,11.62,44.93,82.0,,2.529,261.4,9.65,-101.7
2018-09-03 08:00,11.63,44.81,81.4,,3.071,169.6,13.9,-106.3
2018-09-03 07:00,11.63,43.34,90.8,,3.447,54.4,11.44,-101.0
2018-09-03 06:00,11.64,42.23,94.6,,3.498,63.86,14.54,-99.2
2018-09-03 05:00,11.65,42.6,96.4,,3.675,31.88,15.27,-94.7
2018-09-03 04:00,11.65,42.97,94.4,,4.286,346.4,18.13,-89.5
2018-09-03 03:00,11.66,42.97,89.9,,3.16,354.2,9.61,-84.5
2018-09-03 02:00,11.66,43.95,82.9,,4.004,326.2,17.21,-78.87
2018-09-03 01:00,11.67,44.56,76.32,,4.488,356.3,17.46,-73.77
2018-09-03 00:00,11.67,44.68,66.18,,4.038,9.12,16.64,-69.69
2018-09-02 23:00,11.68,46.03,59.98,,6.353,337.3,18.46,-69.35
2018-09-02 22:00,11.69,46.77,64.27,,3.086,300.7,8.06,-69.35
2018-09-02 21:00,11.69,47.38,69.58,,2.529,306.3,9.26,-69.96
2018-09-02 20:00,11.69,48.24,72.24,,3.074,325.4,10.19,-70.69
2018-09-02 19:00,11.7,49.71,71.01,,3.111,338.6,7.7,-70.96
2018-09-02 18:00,11.7,50.57,69.11,,4.253,23.13,10.29,-72.57
2018-09-02 17:00,11.71,51.79,64.95,,4.897,25.32,13.94,-74.58
2018-09-02 16:00,11.71,54.49,59.91,,2.885,334.9,9.86,-77.93
2018-09-02 15:00,11.72,56.45,56.1,,2.269,338.3,8.42,-80.6
2018-09-02 14:00,11.72,55.35,56.78,,2.186,15.03,7.77,-83.5
2018-09-02 13:00,11.73,54.86,55.83,,2.873,15.92,7.84,-86.1
2018-09-02 12:00,11.73,54.73,57.12,,3.871,10.58,9.83,-89.3
2018-09-02 11:00,11.74,53.26,54.94,,3.078,334.1,11.69,-93.7
2018-09-02 10:00,11.74,53.51,51.68,,2.381,291.5,13.29,-98.2
2018-09-02 09:00,11.75,51.19,47.59,,2.333,238.7,11.82,-111.8
2018-09-02 08:00,11.75,48.87,45.22,,2.917,291.5,14.06,-117.8
2018-09-02 07:00,11.76,45.56,57.27,,2.795,292.3,13.46,-113.7
2018-09-02 06:00,11.77,42.01,59.38,,3.144,280.4,16.44,-108.6
2018-09-02 05:00,11.77,40.53,67.76,,5.072,323.1,19.28,-113.7
2018-09-02 04:00,11.78,39.92,80.1,,4.437,308.9,17.03,-116.3
2018-09-02 03:00,11.79,40.16,81.2,,3.962,317.9,17.83,-116.9
2018-09-02 02:00,11.79,40.16,87.2,,4.181,322.7,17.95,-116.9
2018-09-02 01:00,11.8,40.41,90.4,,4.808,339.4,20.32,-114.3
2018-09-02 00:00,11.81,40.78,86.6,,4.341,337.9,19.05,-111.5
2018-09-01 23:00,11.81,40.77,80.1,,4.782,303.8,17.63,-110.2
2018-09-01 22:00,11.82,41.26,76.87,,4.416,332.0,18.98,-109.4
2018-09-01 21:00,11.83,41.13,86.2,,4.036,340.4,15.9,-109.1
2018-09-01 20:00,11.83,41.87,87.4,,2.957,336.3,10.72,-107.8
2018-09-01 19:00,11.84,42.85,81.4,,3.671,19.55,11.51,-106.1
2018-09-01 18:00,11.85,43.95,77.96,,4.567,30.51,14.18,-106.2
2018-09-01 17:00,11.85,44.68,72.78,,4.945,27.93,15.65,-107.3
2018-09-01 16:00,11.85,45.05,75.3,,4.995,28.06,11.56,-108.9
2018-09-01 15:00,11.86,46.28,72.92,,3.873,45.51,12.05,-110.2
2018-09-01 14:00,11.87,44.94,83.8,,3.744,31.28,12.57,-113.6
2018-09-01 13:00,11.87,45.43,79.74,,3.525,17.43,11.22,-114.4
2018-09-01 12:00,11.88,46.91,77.22,,2.666,50.36,9.83,-116.5
2018-09-01 11:00,11.88,45.07,84.0,,2.213,321.2,9.99,-120.0
2018-09-01 10:00,11.89,43.72,90.8,,2.376,8.16,10.83,-122.1
2018-09-01 09:00,11.89,41.51,91.1,,2.73,164.3,11.15,-122.3
2018-09-01 08:00,11.9,41.27,90.8,,2.47,223.2,8.8,-122.8
2018-09-01 07:00,11.9,39.8,93.4,,3.534,243.8,14.95,-123.2
2018-09-01 06:00,11.91,38.94,95.4,,3.827,241.3,16.64,-123.5
2018-09-01 05:00,11.92,39.06,94.9,,4.082,243.0,22.01,-123.7
2018-09-01 04:00,11.92,39.43,95.5,,4.407,276.2,18.5,-124.1
2018-09-01 03:00,11.93,39.79,99.9,,4.392,2.588,18.35,-123.8
2018-09-01 02:00,11.94,40.28,100.0,,4.054,6.64,14.5,-123.0
2018-09-01 01:00,11.94,40.89,99.9,,4.26,25.01,11.59,-122.4
2018-09-01 00:00,11.95,40.76,99.9,,5.092,40.06,18.28,-120.7
2018-08-31 23:00,11.95,40.76,100.0,,5.142,23.33,15.73,-119.5
2018-08-31 22:00,11.96,40.4,99.8,,6.572,10.33,15.25,-117.8
2018-08-31 21:00,11.96,40.39,99.0,,6.254,7.075,13.72,-115.7
2018-08-31 20:00,11.97,40.89,94.0,,4.315,10.72,13.85,-114.4
2018-08-31 19:00,11.98,41.01,92.3,,4.057,39.12,13.74,-113.2
2018-08-31 18:00,11.98,41.38,94.0,,6.779,338.8,16.29,-114.2
2018-08-31 17:00,11.99,42.48,94.3,,4.693,14.03,11.82,-114.5
2018-08-31 16:00,11.99,43.34,95.9,,3.506,32.37,9.44,-114.1
2018-08-31 15:00,12.0,43.95,95.3,,3.662,28.62,9.65,-115.8
2018-08-31 14:00,12.0,45.3,94.4,,2.544,33.43,7.77,-116.3
2018-08-31 13:00,12.01,44.68,93.9,,2.929,22.57,9.24,-117.7
2018-08-31 12:00,12.02,44.19,99.9,,3.92,29.74,10.45,-117.3
2018-08-31 11:00,12.02,43.46,99.9,,4.377,27.43,11.81,-116.8
2018-08-31 10:00,12.03,42.97,99.9,,3.104,48.09,7.59,-116.1
2018-08-31 09:00,12.04,43.21,99.9,,3.919,27.41,9.76,-114.8
2018-08-31 08:00,12.04,42.85,98.9,,2.479,54.24,9.45,-113.2
2018-08-31 07:00,12.05,43.58,99.9,,2.272,163.0,11.05,-111.4
2018-08-31 06:00,12.06,43.21,99.9,,2.211,208.8,8.73,-109.6
2018-08-31 05:00,12.06,43.09,99.9,,3.966,42.61,10.94,-107.3
2018-08-31 04:00,12.07,43.21,99.9,,5.772,38.82,13.78,-105.0
2018-08-31 03:00,12.08,43.46,98.0,,7.2,12.76,21.51,-101.9
2018-08-31 02:00,12.09,43.58,99.9,,5.463,48.49,15.34,-98.5
2018-08-31 01:00,12.09,43.46,99.2,,6.748,17.4,19.1,-94.7
2018-08-31 00:00,12.1,44.19,95.0,,7.71,15.27,21.26,-90.5
2018-08-30 23:00,12.11,44.32,93.9,,7.821,11.7,22.13,-86.5
2018-08-30 22:00,12.12,44.32,96.2,,8.67,3.499,19.54,-83.2
2018-08-30 21:00,12.13,44.68,92.7,,4.083,7.59,14.2,-78.73
2018-08-30 20:00,12.13,45.91,84.8,,3.316,262.4,16.19,-75.11
2018-08-30 19:00,12.14,46.39,83.9,,3.45,24.17,14.07,-73.23
2018-08-30 18:00,12.15,47.12,84.4,,2.932,48.63,11.11,-70.41
2018-08-30 17:00,12.16,47.61,78.49,,4.008,39.45,12.22,-67.46
2018-08-30 16:00,12.17,50.06,67.12,,3.045,27.25,9.73,-65.18
2018-08-30 15:00,12.18,48.22,73.72,,4.104,27.44,11.17,-62.03
2018-08-30 14:00,12.2,47.12,80.1,,3.584,36.12,11.65,-59.96
2018-08-30 13:00,12.22,48.71,75.83,,3.865,18.49,12.48,-57.28
2018-08-30 12:00,12.25,47.73,78.35,,4.898,17.55,10.12,-55.13
2018-08-30 11:00,12.89,46.86,82.3,,2.758,48.74,12.08,-56.59
2018-08-30 10:00,13.28,47.6,82.3,,2.457,46.01,9.15,-86.6
2018-08-30 09:00,12.72,46.77,87.1,,2.587,178.8,8.67,-106.5
2018-08-30 08:00,11.53,46.03,88.9,,2.541,182.5,8.39,-98.0
2018-08-30 07:00,11.54,44.68,93.5,,3.144,259.4,14.53,-95.4
2018-08-30 06:00,11.54,44.44,94.2,,3.642,286.6,14.2,-92.3
2018-08-30 05:00,11.55,44.44,95.8,,3.597,288.2,14.11,-88.8
2018-08-30 04:00,11.55,45.3,93.8,,3.429,307.0,13.79,-85.0
2018-08-30 03:00,11.56,45.54,96.7,,3.29,290.4,11.12,-81.4
2018-08-30 02:00,11.56,45.17,99.4,,2.56,19.16,8.4,-77.39
2018-08-30 01:00,11.56,45.54,96.9,,2.273,52.19,7.81,-74.03
2018-08-30 00:00,11.57,47.37,92.8,,1.362,186.1,5.85,-69.88
2018-08-29 23:00,11.57,47.61,91.2,,1.487,154.1,6.66,-66.59
2018-08-29 22:00,11.58,48.47,86.6,,1.675,184.5,5.11,-63.03
2018-08-29 21:00,11.58,49.2,84.7,,1.816,201.9,8.82,-59.96
2018-08-29 20:00,11.59,49.69,82.5,,2.431,163.7,8.88,-57.01
2018-08-29 19:00,11.59,49.82,78.76,,3.759,80.8,10.44,-55.27
2018-08-29 18:00,11.59,51.65,72.91,,3.669,63.01,15.82,-54.46
2018-08-29 17:00,11.6,55.7,57.52,,2.943,97.3,11.76,-53.26
2018-08-29 16:00,11.6,54.96,50.51,,4.42,28.49,17.91,-53.73
2018-08-29 15:00,11.61,56.31,49.56,,3.848,17.23,12.07,-56.94
2018-08-29 14:00,11.61,59.01,40.57,,3.721,106.2,13.42,-57.88
2018-08-29 13:00,11.62,57.05,44.72,,3.855,44.59,11.56,-62.37
2018-08-29 12:00,11.62,56.92,54.87,,3.644,25.69,11.13,-63.3
2018-08-29 11:00,11.63,58.88,49.83,,2.747,85.5,11.22,-65.04
2018-08-29 10:00,11.63,58.16,51.54,,2.254,128.5,11.74,-66.26
2018-08-29 09:00,11.64,55.35,52.77,,1.657,62.25,7.55,-68.75
2018-08-29 08:00,11.64,53.14,53.92,,2.043,161.4,6.66,-63.19
2018-08-29 07:00,11.65,53.88,48.54,,1.625,149.7,5.71,-65.33
2018-08-29 06:00,11.65,51.55,52.77,,2.427,53.15,10.65,-56.76
2018-08-29 05:00,11.65,51.79,50.45,,3.953,4.154,10.2,-54.41
2018-08-29 04:00,11.66,53.38,42.07,,5.065,332.7,9.8,-52.67
2018-08-29 03:00,11.66,54.11,40.78,,3.782,313.7,7.82,-52.19
2018-08-29 02:00,11.67,55.33,47.52,,3.579,335.0,7.25,-51.32
2018-08-29 01:00,11.67,55.58,36.83,,5.125,1.757,10.3,-48.64
2018-08-29 00:00,11.68,55.82,25.87,,3.859,359.8,8.72,-47.83
2018-08-28 23:00,11.68,55.94,22.33,,3.858,313.8,8.01,-50.24
2018-08-28 22:00,11.69,55.09,44.45,,5.463,307.5,9.49,-55.2
2018-08-28 21:00,11.69,55.09,62.7,,5.231,301.2,8.12,-58.21
2018-08-28 20:00,11.7,55.7,63.78,,3.824,312.1,6.8,-59.35
2018-08-28 19:00,11.7,56.43,64.47,,3.856,307.9,6.8,-62.1
2018-08-28 18:00,11.7,57.66,63.04,,4.128,312.6,7.69,-64.71
2018-08-28 17:00,11.71,58.39,61.74,,3.742,319.5,7.53,-68.6
2018-08-28 16:00,11.71,59.62,59.56,,2.116,353.7,8.47,-72.68
2018-08-28 15:00,11.71,60.72,59.22,,2.234,154.3,8.37,-75.5
2018-08-28 14:00,11.72,61.71,52.35,,4.226,175.2,10.1,-78.25
2018-08-28 13:00,11.72,60.86,53.85,,2.266,166.5,6.56,-83.3
2018-08-28 12:00,11.73,59.88,53.72,,2.732,159.8,8.16,-87.8
2018-08-28 11:00,11.73,57.67,55.01,,3.354,157.4,8.28,-93.7
2018-08-28 10:00,11.73,56.33,56.58,,2.732,159.0,7.3,-99.5
2018-08-28 09:00,11.74,53.75,62.3,,1.995,1.99,4.36,-114.2
2018-08-28 08:00,11.74,52.41,57.53,,2.752,6.142,6.79,-124.7
2018-08-28 07:00,11.75,51.3,54.6,,2.642,346.3,5.18,-115.0
2018-08-28 06:00,11.75,49.34,62.5,,2.343,30.17,3.55,-100.8
2018-08-28 05:00,11.75,48.48,63.39,,2.594,108.0,3.82,-99.7
2018-08-28 04:00,11.76,47.99,67.74,,2.06,69.2,4.39,-101.6
2018-08-28 03:00,11.76,48.12,66.52,,4.096,336.3,7.22,-104.1
2018-08-28 02:00,11.77,47.38,76.73,,4.742,334.6,8.84,-105.3
2018-08-28 01:00,11.77,46.89,80.5,,5.119,342.6,10.76,-106.9
2018-08-28 00:00,11.78,47.26,88.4,,6.135,328.5,8.85,-106.7
2018-08-27 23:00,11.78,47.63,88.7,,3.856,330.5,6.04,-105.9
2018-08-27 22:00,11.78,48.12,86.9,,3.506,338.8,6.37,-107.5
2018-08-27 21:00,11.79,47.38,94.8,,5.04,336.8,9.0,-107.2
2018-08-27 20:00,11.79,47.75,91.9,,3.006,332.8,9.11,-106.2
2018-08-27 19:00,11.8,48.97,87.4,,2.322,318.3,6.4,-106.5
2018-08-27 18:00,11.8,49.34,87.3,,3.633,341.1,8.6,-107.3
2018-08-27 17:00,11.8,50.08,81.2,,3.558,332.0,7.66,-108.7
2018-08-27 16:00,11.8,53.02,74.62,,1.863,2.821,5.23,-111.6
2018-08-27 15:00,11.81,51.67,80.1,,2.055,58.69,6.95,-116.0
2018-08-27 14:00,11.81,52.9,79.32,,1.889,45.78,5.97,-117.2
2018-08-27 13:00,11.81,48.97,83.5,,4.146,351.9,10.22,-117.9
2018-08-27 12:00,11.82,48.24,75.3,,4.602,343.4,12.09,-119.1
2018-08-27 11:00,11.82,46.66,81.4,,5.253,330.6,12.42,-121.8
2018-08-27 10:00,11.83,45.19,79.88,,5.238,343.4,14.59,-125.2
2018-08-27 09:00,11.83,43.47,90.9,,4.804,335.5,14.79,-133.2
2018-08-27 08:00,11.83,42.37,93.8,,4.449,338.4,13.87,-139.2
2018-08-27 07:00,11.84,40.78,99.9,,5.544,338.4,17.08,-134.5
2018-08-27 06:00,11.84,39.07,99.9,,4.255,318.7,19.17,-133.6
2018-08-27 05:00,11.85,39.68,99.9,,3.029,262.6,12.29,-134.0
2018-08-27 04:00,11.85,39.92,99.9,,2.589,297.9,12.61,-134.6
2018-08-27 03:00,11.85,40.65,99.9,,3.26,256.1,18.22,-134.2
2018-08-27 02:00,11.86,41.02,100.0,,3.026,299.0,13.19,-134.0
2018-08-27 01:00,11.86,41.39,99.9,,3.269,297.2,12.49,-133.6
2018-08-27 00:00,11.87,41.51,100.0,,3.364,296.9,12.88,-134.0
2018-08-26 23:00,11.87,41.64,99.9,,2.679,326.5,10.73,-134.1
2018-08-26 22:00,11.87,41.51,100.0,,3.426,10.94,11.09,-134.2
2018-08-26 21:00,11.88,41.27,100.0,,5.311,13.71,15.39,-134.0
2018-08-26 20:00,11.88,41.27,100.0,,2.37,67.77,11.02,-134.1
2018-08-26 19:00,11.88,41.51,100.0,,2.762,65.63,10.2,-134.1
2018-08-26 18:00,11.89,41.39,99.9,,2.28,129.6,10.03,-134.5
2018-08-26 17:00,11.89,41.76,99.9,,2.139,147.8,11.38,-135.0
2018-08-26 16:00,11.89,41.64,99.8,,3.375,82.9,10.8,-134.3
2018-08-26 15:00,11.9,42.13,99.9,,2.462,46.21,8.49,-133.8
2018-08-26 14:00,11.9,42.0,100.0,,2.564,44.55,11.36,-134.6
2018-08-26 13:00,11.91,42.25,100.0,,2.529,88.3,10.9,-134.2
2018-08-26 12:00,11.91,42.5,100.0,,2.21,142.5,7.65,-135.3
2018-08-26 11:00,11.91,42.25,99.9,,2.126,81.1,9.44,-135.1
2018-08-26 10:00,11.92,41.52,100.0,,4.581,25.78,15.39,-134.7
2018-08-26 09:00,11.92,40.53,100.0,,5.838,24.86,14.18,-135.3
2018-08-26 08:00,11.92,40.17,100.0,,6.393,16.46,19.72,-134.8
2018-08-26 07:00,11.93,39.92,99.9,,5.856,22.51,20.26,-134.7
2018-08-26 06:00,11.93,40.04,100.0,,5.265,34.76,15.24,-135.0
2018-08-26 05:00,11.94,40.29,100.0,,5.129,29.56,15.9,-135.4
2018-08-26 04:00,11.94,40.41,100.0,,3.459,30.54,10.16,-135.1
2018-08-26 03:00,11.94,40.53,99.9,,2.79,19.19,12.67,-134.2
2018-08-26 02:00,11.95,40.53,100.0,,2.665,51.43,8.84,-134.3
2018-08-26 01:00,11.95,40.66,100.0,,3.219,38.8,9.65,-134.2
2018-08-26 00:00,11.96,40.78,99.9,,4.269,26.71,11.48,-133.8
2018-08-25 23:00,11.96,40.9,99.9,,3.445,20.58,13.07,-133.3
2018-08-25 22:00,11.96,40.78,99.9,,5.043,2.273,14.73,-133.6
2018-08-25 21:00,11.97,40.77,99.9,,5.006,22.48,12.69,-133.1
2018-08-25 20:00,11.97,40.29,100.0,,3.284,36.1,11.76,-132.4
2018-08-25 19:00,11.98,40.65,100.0,,3.942,37.66,14.42,-132.0
2018-08-25 18:00,11.98,40.77,100.0,,3.831,34.82,9.97,-132.1
2018-08-25 17:00,11.98,40.89,99.6,,4.867,30.45,11.7,-131.3
2018-08-25 16:00,11.99,41.26,95.3,,5.639,25.56,12.37,-130.6
2018-08-25 15:00,11.99,41.99,93.1,,6.789,26.15,12.4,-129.5
2018-08-25 14:00,11.99,43.34,88.5,,5.426,23.5,14.66,-129.6
2018-08-25 13:00,12.0,43.1,91.5,,3.04,50.89,8.67,-129.7
2018-08-25 12:00,12.0,43.1,90.0,,2.567,48.95,7.76,-130.8
2018-08-25 11:00,12.0,43.84,89.5,,2.529,53.86,8.49,-130.8
2018-08-25 10:00,12.01,43.11,93.0,,3.098,24.56,11.57,-131.0
2018-08-25 09:00,12.01,42.98,93.2,,2.989,359.9,13.0,-131.4
2018-08-25 08:00,12.02,42.62,90.1,,3.867,336.5,16.24,-131.6
2018-08-25 07:00,12.02,41.39,94.0,,2.481,325.2,11.73,-132.2
2018-08-25 06:00,12.02,40.9,96.1,,2.572,297.5,10.46,-132.4
2018-08-25 05:00,12.03,40.66,98.1,,2.891,326.5,13.77,-132.2
